22:38:18.07,->,ID,,DLC,,,DATA,,,,
22:40:49.96,->,450,8,0,0,0,0,0,0,B,0
22:40:49.99,->,541,8,2,0,0,0,0,0,FF,FF
22:40:50.02,->,540,8,6,0,0,0,0,0,0,0
22:40:50.06,->,550,8,10,0,0,0,0,0,0,D0
22:40:50.09,->,450,8,0,0,0,0,0,0,B,0
22:40:50.09,->,540,8,4,0,0,0,0,0,0,0
22:40:50.12,->,540,8,6,0,0,0,0,0,0,0
22:40:50.16,->,550,8,10,0,0,0,0,0,0,50
22:40:50.19,->,450,8,0,0,0,0,0,0,B,0
22:40:50.19,->,540,8,4,0,0,0,0,0,0,0
22:40:50.22,->,550,8,10,0,0,0,0,0,0,90
22:40:50.26,->,450,8,0,0,0,0,0,0,B,0
22:40:50.29,->,550,8,10,0,0,0,0,0,0,B0
22:40:50.32,->,540,8,4,0,0,0,0,0,0,0
22:40:50.32,->,550,8,10,0,0,0,0,0,0,D0
22:40:50.36,->,450,8,0,0,0,0,0,0,B,0
22:40:50.39,->,550,8,10,0,0,0,0,0,0,30
22:40:50.42,->,540,8,4,0,0,0,0,0,0,0
22:40:50.42,->,550,8,10,0,0,0,0,0,0,50
22:40:50.46,->,450,8,0,0,0,0,0,0,B,0
22:40:50.49,->,550,8,10,0,0,0,0,0,0,70
22:40:50.52,->,540,8,6,0,0,0,0,0,0,0
22:40:50.52,->,550,8,10,0,0,0,0,0,0,90
22:40:50.56,->,450,8,0,0,0,0,0,0,B,0
22:40:50.59,->,540,8,2,0,0,4,11,0,1,C9
22:40:50.62,->,540,8,6,0,0,0,0,0,0,0
22:40:50.65,->,550,8,10,0,0,0,0,0,0,D0
22:40:50.65,->,450,8,0,0,0,0,0,0,B,0
22:40:50.69,->,540,8,2,0,0,4,11,0,1,C9
22:40:50.72,->,540,8,6,0,0,0,0,0,0,0
22:40:50.76,->,550,8,10,0,0,0,0,0,0,50
22:40:50.79,->,450,8,0,0,0,0,0,0,B,0
22:40:50.79,->,541,8,2,0,0,0,0,0,FF,FF
22:40:50.82,->,540,8,6,0,0,0,0,0,0,0
22:40:50.86,->,550,8,10,0,0,0,0,0,0,90
22:40:50.89,->,450,8,0,0,0,0,0,0,B,0
22:40:50.89,->,540,8,4,0,0,0,0,0,0,0
22:40:50.92,->,550,8,10,0,0,0,0,0,0,D0
22:40:50.96,->,450,8,0,0,0,0,0,0,B,0
22:40:50.99,->,550,8,10,0,0,0,0,0,0,30
22:40:51.02,->,540,8,4,0,0,0,0,0,0,0
22:40:51.02,->,550,8,10,0,0,0,0,0,0,50
22:40:51.06,->,450,8,0,0,0,0,0,0,B,0
22:40:51.09,->,550,8,10,0,0,0,0,0,0,70
22:40:51.12,->,540,8,4,0,0,0,0,0,0,0
22:40:51.12,->,550,8,10,0,0,0,0,0,0,90
22:40:51.16,->,450,8,0,0,0,0,0,0,B,0
22:40:51.19,->,550,8,10,0,0,0,0,0,0,B0
22:40:51.22,->,540,8,6,0,0,0,0,0,0,0
22:40:51.26,->,550,8,10,0,0,0,0,0,0,D0
22:40:51.26,->,450,8,0,0,0,0,0,0,B,0
22:40:51.29,->,540,8,2,0,0,4,11,0,1,C8
22:40:51.32,->,540,8,6,0,0,0,0,0,0,0
22:40:51.36,->,550,8,10,0,0,0,0,0,0,50
22:40:51.39,->,450,8,0,0,0,0,0,0,B,0
22:40:51.39,->,541,8,2,0,0,0,0,0,FF,FF
22:40:51.42,->,540,8,6,0,0,0,0,0,0,0
22:40:51.46,->,550,8,10,0,0,0,0,0,0,90
22:40:51.46,->,450,8,0,0,0,0,0,0,B,0
22:40:51.49,->,540,8,4,0,0,0,0,0,0,0
22:40:51.52,->,540,8,6,0,0,0,0,0,0,0
22:40:51.55,->,550,8,10,0,0,0,0,0,0,D0
22:40:51.59,->,450,8,0,0,0,0,0,0,B,0
22:40:51.59,->,540,8,4,0,0,0,0,0,0,0
22:40:51.62,->,550,8,10,0,0,0,0,0,0,50
22:40:51.65,->,450,8,0,0,0,0,0,0,B,0
22:40:51.69,->,550,8,10,0,0,0,0,0,0,70
22:40:51.72,->,540,8,4,0,0,0,0,0,0,0
22:40:51.72,->,550,8,10,0,0,0,0,0,0,90
22:40:51.75,->,450,8,0,0,0,0,0,0,B,0
22:40:51.79,->,550,8,10,0,0,0,0,0,0,B0
22:40:51.82,->,540,8,4,0,0,0,0,0,0,0
22:40:51.82,->,550,8,10,0,0,0,0,0,0,D0
22:40:51.85,->,450,8,0,0,0,0,0,0,B,0
22:40:51.89,->,550,8,10,0,0,0,0,0,0,30
22:40:51.92,->,540,8,6,0,0,0,0,0,0,0
22:40:51.95,->,550,8,10,0,0,0,0,0,0,50
22:40:51.95,->,450,8,0,0,0,0,0,0,B,0
22:40:51.99,->,540,8,2,0,0,4,11,0,1,C8
22:40:52.02,->,540,8,6,0,0,0,0,0,0,0
22:40:52.05,->,550,8,10,0,0,0,0,0,0,90
22:40:52.09,->,450,8,0,0,0,0,0,0,B,0
22:40:52.09,->,540,8,2,0,0,4,11,0,1,C8
22:40:52.12,->,540,8,6,0,0,0,0,0,0,0
22:40:52.15,->,550,8,10,0,0,0,0,0,0,D0
22:40:52.18,->,450,8,0,0,0,0,0,0,B,0
22:40:52.18,->,541,8,2,0,0,0,0,0,FF,FF
22:40:52.22,->,540,8,6,0,0,0,0,0,0,0
22:40:52.25,->,550,8,10,0,0,0,0,0,0,50
22:40:52.29,->,550,8,10,0,0,0,0,0,0,70
22:40:52.32,->,540,8,4,0,0,0,0,0,0,0
22:40:52.32,->,550,8,10,0,0,0,0,0,0,90
22:40:52.36,->,450,8,0,0,0,0,0,0,B,0
22:40:52.39,->,550,8,10,0,0,0,0,0,0,B0
22:40:52.43,->,540,8,4,0,0,0,0,0,0,0
22:40:52.43,->,550,8,10,0,0,0,0,0,0,D0
22:40:52.46,->,450,8,0,0,0,0,0,0,B,0
22:40:52.49,->,550,8,10,0,0,0,0,0,0,30
22:40:52.53,->,540,8,6,0,0,0,0,0,0,0
22:40:52.53,->,550,8,10,0,0,0,0,0,0,50
22:40:52.56,->,450,8,0,0,0,0,0,0,B,0
22:40:52.59,->,540,8,2,0,0,4,11,0,1,C8
22:40:52.62,->,540,8,6,0,0,0,0,0,0,0
22:40:52.66,->,550,8,10,0,0,0,0,0,0,90
22:40:52.66,->,450,8,0,0,0,0,0,0,B,0
22:40:52.69,->,540,8,2,0,0,4,11,0,1,C8
22:40:52.72,->,540,8,6,0,0,0,0,0,0,0
22:40:52.76,->,550,8,10,0,0,0,0,0,0,D0
22:40:52.76,->,450,8,0,0,0,0,0,0,B,0
22:40:52.79,->,541,8,2,0,0,0,0,0,FF,FF
22:40:52.82,->,540,8,6,0,0,0,0,0,0,0
22:40:52.86,->,550,8,10,0,0,0,0,0,0,50
22:40:52.89,->,450,8,0,0,0,0,0,0,B,0
22:40:52.89,->,540,8,4,0,0,0,0,0,0,0
22:40:52.92,->,550,8,10,0,0,0,0,0,0,90
22:40:52.96,->,450,8,0,0,0,0,0,0,B,0
22:40:52.99,->,550,8,10,0,0,0,0,0,0,B0
22:40:52.99,->,540,8,4,0,0,0,0,0,0,0
22:40:53.03,->,550,8,10,0,0,0,0,0,0,D0
22:40:53.06,->,450,8,0,0,0,0,0,0,B,0
22:40:53.09,->,550,8,10,0,0,0,0,0,0,30
22:40:53.13,->,540,8,4,0,0,0,0,0,0,0
22:40:53.13,->,550,8,10,0,0,0,0,0,0,50
22:40:53.16,->,450,8,0,0,0,0,0,0,B,0
22:40:53.19,->,550,8,10,0,0,0,0,0,0,70
22:40:53.23,->,540,8,6,0,0,0,0,0,0,0
22:40:53.23,->,550,8,10,0,0,0,0,0,0,90
22:40:53.26,->,450,8,0,0,0,0,0,0,B,0
22:40:53.29,->,540,8,2,0,0,4,11,0,1,C8
22:40:53.32,->,540,8,6,0,0,0,0,0,0,0
22:40:53.36,->,550,8,10,0,0,0,0,0,0,D0
22:40:53.36,->,450,8,0,0,0,0,0,0,B,0
22:40:53.39,->,541,8,2,0,0,0,0,0,FF,FF
22:40:53.43,->,540,8,6,0,0,0,0,0,0,0
22:40:53.46,->,550,8,10,0,0,0,0,0,0,50
22:40:53.46,->,450,8,0,0,0,0,0,0,B,0
22:40:53.50,->,540,8,4,0,0,0,0,0,0,0
22:40:53.53,->,540,8,6,0,0,0,0,0,0,0
22:40:53.56,->,550,8,10,0,0,0,0,0,0,90
22:40:53.56,->,450,8,0,0,0,0,0,0,B,0
22:40:53.60,->,540,8,4,0,0,0,0,0,0,0
22:40:53.63,->,550,8,10,0,0,0,0,0,0,D0
22:40:53.66,->,450,8,0,0,0,0,0,0,B,0
22:40:53.66,->,550,8,10,0,0,0,0,0,0,30
22:40:53.70,->,540,8,4,0,0,0,0,0,0,0
22:40:53.73,->,550,8,10,0,0,0,0,0,0,50
22:40:53.76,->,450,8,0,0,0,0,0,0,B,0
22:40:53.80,->,550,8,10,0,0,0,0,0,0,70
22:40:53.80,->,540,8,4,0,0,0,0,0,0,0
22:40:53.83,->,550,8,10,0,0,0,0,0,0,90
22:40:53.86,->,450,8,0,0,0,0,0,0,B,0
22:40:53.90,->,550,8,10,0,0,0,0,0,0,B0
22:40:53.90,->,540,8,6,0,0,0,0,0,0,0
22:40:53.93,->,550,8,10,0,0,0,0,0,0,D0
22:40:53.96,->,450,8,0,0,0,0,0,0,B,0
22:40:54.00,->,540,8,2,0,0,4,11,0,1,C8
22:40:54.03,->,540,8,6,0,0,0,0,0,0,0
22:40:54.03,->,550,8,10,0,0,0,0,0,0,50
22:40:54.06,->,450,8,0,0,0,0,0,0,B,0
22:40:54.10,->,540,8,2,0,0,4,11,0,1,C8
22:40:54.13,->,540,8,6,0,0,0,0,0,0,0
22:40:54.13,->,550,8,10,0,0,0,0,0,0,90
22:40:54.16,->,450,8,0,0,0,0,0,0,B,0
22:40:54.20,->,541,8,2,0,0,0,0,0,FF,FF
22:40:54.23,->,540,8,6,0,0,0,0,0,0,0
22:40:54.26,->,550,8,10,0,0,0,0,0,0,D0
22:40:54.26,->,450,8,0,0,0,0,0,0,B,0
22:40:54.30,->,540,8,4,0,0,0,0,0,0,0
22:40:54.33,->,550,8,10,0,0,0,0,0,0,50
22:40:54.36,->,450,8,0,0,0,0,0,0,B,0
22:40:54.40,->,550,8,10,0,0,0,0,0,0,70
22:40:54.40,->,540,8,4,0,0,0,0,0,0,0
22:40:54.43,->,550,8,10,0,0,0,0,0,0,90
22:40:54.46,->,450,8,0,0,0,0,0,0,B,0
22:40:54.50,->,550,8,10,0,0,0,0,0,0,B0
22:40:54.50,->,540,8,4,0,0,0,0,0,0,0
22:40:54.53,->,550,8,10,0,0,0,0,0,0,D0
22:40:54.56,->,450,8,0,0,0,0,0,0,B,0
22:40:54.60,->,550,8,10,0,0,0,0,0,0,30
22:40:54.63,->,540,8,6,0,0,0,0,0,0,0
22:40:54.63,->,550,8,10,0,0,0,0,0,0,50
22:40:54.66,->,450,8,0,0,0,0,0,0,B,0
22:40:54.70,->,540,8,2,0,0,4,11,0,1,C8
22:40:54.73,->,540,8,6,0,0,0,0,0,0,0
22:40:54.73,->,550,8,10,0,0,0,0,0,0,90
22:40:54.76,->,450,8,0,0,0,0,0,0,B,0
22:40:54.80,->,541,8,2,0,0,0,0,0,FF,FF
22:40:54.83,->,540,8,6,0,0,0,0,0,0,0
22:40:54.87,->,550,8,10,0,0,0,0,0,0,D0
22:40:54.87,->,450,8,0,0,0,0,0,0,B,0
22:40:54.90,->,540,8,4,0,0,0,0,0,0,0
22:40:54.93,->,540,8,6,0,0,0,0,0,0,0
22:40:54.93,->,550,8,10,0,0,0,0,0,0,50
22:40:54.96,->,450,8,0,0,0,0,0,0,B,0
22:40:55.00,->,540,8,4,0,0,0,0,0,0,0
22:40:55.03,->,550,8,10,0,0,0,0,0,0,90
22:40:55.07,->,450,8,0,0,0,0,0,0,B,0
22:40:55.07,->,550,8,10,0,0,0,0,0,0,B0
22:40:55.10,->,540,8,4,0,0,0,0,0,0,0
22:40:55.13,->,550,8,10,0,0,0,0,0,0,D0
22:40:55.17,->,450,8,0,0,0,0,0,0,B,0
22:40:55.17,->,550,8,10,0,0,0,0,0,0,30
22:40:55.20,->,540,8,4,0,0,0,0,0,0,0
22:40:55.23,->,550,8,10,0,0,0,0,0,0,50
22:40:55.27,->,450,8,0,0,0,0,0,0,B,0
22:40:55.30,->,550,8,10,0,0,0,0,0,0,70
22:40:55.30,->,540,8,6,0,0,0,0,0,0,0
22:40:55.33,->,550,8,10,0,0,0,0,0,0,90
22:40:55.37,->,450,8,0,0,0,0,0,0,B,0
22:40:55.40,->,540,8,2,0,0,4,11,0,1,C8
22:40:55.43,->,540,8,6,0,0,0,0,0,0,0
22:40:55.43,->,550,8,10,0,0,0,0,0,0,D0
22:40:55.47,->,450,8,0,0,0,0,0,0,B,0
22:40:55.50,->,540,8,2,0,0,4,11,0,1,C8
22:40:55.53,->,540,8,6,0,0,0,0,0,0,0
22:40:55.53,->,550,8,10,0,0,0,0,0,0,50
22:40:55.57,->,450,8,0,0,0,0,0,0,B,0
22:40:55.60,->,541,8,2,0,0,0,0,0,FF,FF
22:40:55.63,->,540,8,6,0,0,0,0,0,0,0
22:40:55.67,->,550,8,10,0,0,0,0,0,0,90
22:40:55.67,->,550,8,10,0,0,0,0,0,0,B0
22:40:55.70,->,540,8,4,0,0,0,0,0,0,0
22:40:55.73,->,550,8,10,0,0,0,0,0,0,D0
22:40:55.77,->,450,8,0,0,0,0,0,0,B,0
22:40:55.80,->,550,8,10,0,0,0,0,0,0,30
22:40:55.80,->,540,8,4,0,0,0,0,0,0,0
22:40:55.83,->,550,8,10,0,0,0,0,0,0,50
22:40:55.87,->,450,8,0,0,0,0,0,0,B,0
22:40:55.90,->,550,8,10,0,0,0,0,0,0,70
22:40:55.93,->,540,8,6,0,0,0,0,0,0,0
22:40:55.93,->,550,8,10,0,0,0,0,0,0,90
22:40:55.96,->,450,8,0,0,0,0,0,0,B,0
22:40:56.00,->,540,8,2,0,0,4,11,0,1,C8
22:40:56.03,->,540,8,6,0,0,0,0,0,0,0
22:40:56.03,->,550,8,10,0,0,0,0,0,0,D0
22:40:56.06,->,450,8,0,0,0,0,0,0,B,0
22:40:56.10,->,540,8,2,0,0,4,11,0,1,C8
22:40:56.13,->,540,8,6,0,0,0,0,0,0,0
22:40:56.13,->,550,8,10,0,0,0,0,0,0,50
22:40:56.17,->,450,8,0,0,0,0,0,0,B,0
22:40:56.20,->,541,8,2,0,0,0,0,0,FF,FF
22:40:56.23,->,540,8,6,0,0,0,0,0,0,0
22:40:56.26,->,550,8,10,0,0,0,0,0,0,90
22:40:56.26,->,450,8,0,0,0,0,0,0,B,0
22:40:56.30,->,540,8,4,0,0,0,0,0,0,0
22:40:56.33,->,550,8,10,0,0,0,0,0,0,D0
22:40:56.36,->,450,8,0,0,0,0,0,0,B,0
22:40:56.36,->,550,8,10,0,0,0,0,0,0,30
22:40:56.40,->,540,8,4,0,0,0,0,0,0,0
22:40:56.43,->,550,8,10,0,0,0,0,0,0,50
22:40:56.47,->,450,8,0,0,0,0,0,0,B,0
22:40:56.50,->,550,8,10,0,0,0,0,0,0,70
22:40:56.50,->,540,8,4,0,0,0,0,0,0,0
22:40:56.53,->,550,8,10,0,0,0,0,0,0,90
22:40:56.56,->,450,8,0,0,0,0,0,0,B,0
22:40:56.60,->,550,8,10,0,0,0,0,0,0,B0
22:40:56.63,->,540,8,6,0,0,0,0,0,0,0
22:40:56.63,->,550,8,10,0,0,0,0,0,0,D0
22:40:56.67,->,450,8,0,0,0,0,0,0,B,0
22:40:56.70,->,540,8,2,0,0,4,11,0,1,C8
22:40:56.73,->,540,8,6,0,0,0,0,0,0,0
22:40:56.73,->,550,8,10,0,0,0,0,0,0,50
22:40:56.77,->,450,8,0,0,0,0,0,0,B,0
22:40:56.80,->,541,8,2,0,0,0,0,0,FF,FF
22:40:56.83,->,540,8,6,0,0,0,0,0,0,0
22:40:56.83,->,550,8,10,0,0,0,0,0,0,90
22:40:56.87,->,450,8,0,0,0,0,0,0,B,0
22:40:56.90,->,540,8,4,0,0,0,0,0,0,0
22:40:56.93,->,540,8,6,0,0,0,0,0,0,0
22:40:56.97,->,550,8,10,0,0,0,0,0,0,D0
22:40:56.97,->,450,8,0,0,0,0,0,0,B,0
22:40:57.00,->,540,8,4,0,0,0,0,0,0,0
22:40:57.03,->,550,8,10,0,0,0,0,0,0,50
22:40:57.07,->,450,8,0,0,0,0,0,0,B,0
22:40:57.07,->,550,8,10,0,0,0,0,0,0,70
22:40:57.10,->,540,8,4,0,0,0,0,0,0,0
22:40:57.14,->,550,8,10,0,0,0,0,0,0,90
22:40:57.17,->,450,8,0,0,0,0,0,0,B,0
22:40:57.17,->,550,8,10,0,0,0,0,0,0,B0
22:40:57.20,->,540,8,4,0,0,0,0,0,0,0
22:40:57.23,->,550,8,10,0,0,0,0,0,0,D0
22:40:57.27,->,450,8,0,0,0,0,0,0,B,0
22:40:57.30,->,550,8,10,0,0,0,0,0,0,30
22:40:57.30,->,540,8,6,0,0,0,0,0,0,0
22:40:57.33,->,550,8,10,0,0,0,0,0,0,50
22:40:57.36,->,450,8,0,0,0,0,0,0,B,0
22:40:57.40,->,540,8,2,0,0,4,11,0,1,C8
22:40:57.43,->,540,8,6,0,0,0,0,0,0,0
22:40:57.43,->,550,8,10,0,0,0,0,0,0,90
22:40:57.46,->,450,8,0,0,0,0,0,0,B,0
22:40:57.50,->,540,8,2,0,0,4,11,0,1,C8
22:40:57.54,->,540,8,6,0,0,0,0,0,0,0
22:40:57.54,->,550,8,10,0,0,0,0,0,0,D0
22:40:57.57,->,450,8,0,0,0,0,0,0,B,0
22:40:57.60,->,541,8,2,0,0,0,0,0,FF,FF
22:40:57.63,->,540,8,6,0,0,0,0,0,0,0
22:40:57.67,->,550,8,10,0,0,0,0,0,0,50
22:40:57.67,->,450,8,0,0,0,0,0,0,B,0
22:40:57.70,->,540,8,4,0,0,0,0,0,0,0
22:40:57.73,->,550,8,10,0,0,0,0,0,0,90
22:40:57.77,->,450,8,0,0,0,0,0,0,B,0
22:40:57.77,->,550,8,10,0,0,0,0,0,0,B0
22:40:57.80,->,540,8,4,0,0,0,0,0,0,0
22:40:57.84,->,550,8,10,0,0,0,0,0,0,D0
22:40:57.87,->,450,8,0,0,0,0,0,0,B,0
22:40:57.90,->,550,8,10,0,0,0,0,0,0,30
22:40:57.90,->,540,8,4,0,0,0,0,0,0,0
22:40:57.94,->,550,8,10,0,0,0,0,0,0,50
22:40:57.97,->,450,8,0,0,0,0,0,0,B,0
22:40:58.00,->,550,8,10,0,0,0,0,0,0,70
22:40:58.00,->,540,8,6,0,0,0,0,0,0,0
22:40:58.04,->,550,8,10,0,0,0,0,0,0,90
22:40:58.07,->,450,8,0,0,0,0,0,0,B,0
22:40:58.10,->,540,8,2,0,0,4,11,0,1,C8
22:40:58.14,->,540,8,6,0,0,0,0,0,0,0
22:40:58.14,->,550,8,10,0,0,0,0,0,0,D0
22:40:58.17,->,450,8,0,0,0,0,0,0,B,0
22:40:58.20,->,541,8,2,0,0,0,0,0,FF,FF
22:40:58.23,->,540,8,6,0,0,0,0,0,0,0
22:40:58.23,->,550,8,10,0,0,0,0,0,0,50
22:40:58.27,->,450,8,0,0,0,0,0,0,B,0
22:40:58.30,->,540,8,4,0,0,0,0,0,0,0
22:40:58.34,->,540,8,6,0,0,0,0,0,0,0
22:40:58.34,->,550,8,10,0,0,0,0,0,0,90
22:40:58.37,->,450,8,0,0,0,0,0,0,B,0
22:40:58.40,->,540,8,4,0,0,0,0,0,0,0
22:40:58.44,->,550,8,10,0,0,0,0,0,0,D0
22:40:58.47,->,450,8,0,0,0,0,0,0,B,0
22:40:58.47,->,550,8,10,0,0,0,0,0,0,30
22:40:58.51,->,540,8,4,0,0,0,0,0,0,0
22:40:58.54,->,550,8,10,0,0,0,0,0,0,50
22:40:58.57,->,450,8,0,0,0,0,0,0,B,0
22:40:58.57,->,550,8,10,0,0,0,0,0,0,70
22:40:58.61,->,540,8,4,0,0,0,0,0,0,0
22:40:58.64,->,550,8,10,0,0,0,0,0,0,90
22:40:58.67,->,450,8,0,0,0,0,0,0,B,0
22:40:58.67,->,550,8,10,0,0,0,0,0,0,B0
22:40:58.71,->,540,8,6,0,0,0,0,0,0,0
22:40:58.74,->,550,8,10,0,0,0,0,0,0,D0
22:40:58.77,->,450,8,0,0,0,0,0,0,B,0
22:40:58.81,->,540,8,2,0,0,4,11,0,1,C8
22:40:58.81,->,540,8,6,0,0,0,0,0,0,0
22:40:58.84,->,550,8,10,0,0,0,0,0,0,50
22:40:58.87,->,450,8,0,0,0,0,0,0,B,0
22:40:58.91,->,540,8,2,0,0,4,11,0,1,C8
22:40:58.91,->,540,8,6,0,0,0,0,0,0,0
22:40:58.94,->,550,8,10,0,0,0,0,0,0,90
22:40:58.97,->,450,8,0,0,0,0,0,0,B,0
22:40:59.00,->,541,8,2,0,0,0,0,0,FF,FF
22:40:59.04,->,540,8,6,0,0,0,0,0,0,0
22:40:59.04,->,550,8,10,0,0,0,0,0,0,D0
22:40:59.07,->,550,8,10,0,0,0,0,0,0,30
22:40:59.10,->,540,8,4,0,0,0,0,0,0,0
22:40:59.14,->,550,8,10,0,0,0,0,0,0,50
22:40:59.17,->,450,8,0,0,0,0,0,0,B,0
22:40:59.17,->,550,8,10,0,0,0,0,0,0,70
22:40:59.20,->,540,8,4,0,0,0,0,0,0,0
22:40:59.24,->,550,8,10,0,0,0,0,0,0,90
22:40:59.27,->,450,8,0,0,0,0,0,0,B,0
22:40:59.27,->,550,8,10,0,0,0,0,0,0,B0
22:40:59.30,->,540,8,6,0,0,0,0,0,0,0
22:40:59.34,->,550,8,10,0,0,0,0,0,0,D0
22:40:59.37,->,450,8,0,0,0,0,0,0,B,0
22:40:59.40,->,540,8,2,0,0,4,11,0,1,C8
22:40:59.40,->,540,8,6,0,0,0,0,0,0,0
22:40:59.44,->,550,8,10,0,0,0,0,0,0,50
22:40:59.47,->,450,8,0,0,0,0,0,0,B,0
22:40:59.50,->,540,8,2,0,0,4,11,0,1,C8
22:40:59.54,->,540,8,6,0,0,0,0,0,0,0
22:40:59.54,->,550,8,10,0,0,0,0,0,0,90
22:40:59.57,->,450,8,0,0,0,0,0,0,B,0
22:40:59.60,->,541,8,2,0,0,0,0,0,FF,FF
22:40:59.64,->,540,8,6,0,0,0,0,0,0,0
22:40:59.64,->,550,8,10,0,0,0,0,0,0,D0
22:40:59.67,->,450,8,0,0,0,0,0,0,B,0
22:40:59.70,->,540,8,4,0,0,0,0,0,0,0
22:40:59.74,->,550,8,10,0,0,0,0,0,0,50
22:40:59.77,->,450,8,0,0,0,0,0,0,B,0
22:40:59.77,->,550,8,10,0,0,0,0,0,0,70
22:40:59.80,->,540,8,4,0,0,0,0,0,0,0
22:40:59.84,->,550,8,10,0,0,0,0,0,0,90
22:40:59.87,->,450,8,0,0,0,0,0,0,B,0
22:40:59.87,->,550,8,10,0,0,0,0,0,0,B0
22:40:59.90,->,540,8,4,0,0,0,0,0,0,0
22:40:59.93,->,550,8,10,0,0,0,0,0,0,D0
22:40:59.97,->,450,8,0,0,0,0,0,0,B,0
22:41:00.00,->,550,8,10,0,0,0,0,0,0,30
22:41:00.00,->,540,8,6,0,0,0,0,0,0,0
22:41:00.04,->,550,8,10,0,0,0,0,0,0,50
22:41:00.07,->,450,8,0,0,0,0,0,0,B,0
22:41:00.11,->,540,8,2,0,0,4,11,0,1,C8
22:41:00.11,->,540,8,6,0,0,0,0,0,0,0
22:41:00.14,->,550,8,10,0,0,0,0,0,0,90
22:41:00.17,->,450,8,0,0,0,0,0,0,B,0
22:41:00.20,->,540,8,2,0,0,4,11,0,1,C8
22:41:00.24,->,540,8,6,0,0,0,0,0,0,0
22:41:00.24,->,550,8,10,0,0,0,0,0,0,D0
22:41:00.27,->,450,8,0,0,0,0,0,0,B,0
22:41:00.30,->,541,8,2,0,0,0,0,0,FF,FF
22:41:00.34,->,540,8,6,0,0,0,0,0,0,0
22:41:00.34,->,550,8,10,0,0,0,0,0,0,50
22:41:00.37,->,550,8,10,0,0,0,0,0,0,70
22:41:00.40,->,540,8,4,0,0,0,0,0,0,0
22:41:00.44,->,550,8,10,0,0,0,0,0,0,90
22:41:00.47,->,450,8,0,0,0,0,0,0,B,0
22:41:00.47,->,550,8,10,0,0,0,0,0,0,B0
22:41:00.50,->,540,8,4,0,0,0,0,0,0,0
22:41:00.54,->,550,8,10,0,0,0,0,0,0,D0
22:41:00.57,->,450,8,0,0,0,0,0,0,B,0
22:41:00.60,->,550,8,10,0,0,0,0,0,0,30
22:41:00.60,->,540,8,6,0,0,0,0,0,0,0
22:41:00.64,->,550,8,10,0,0,0,0,0,0,50
22:41:00.67,->,450,8,0,0,0,0,0,0,B,0
22:41:00.70,->,540,8,2,0,0,4,11,0,1,C8
22:41:00.74,->,540,8,6,0,0,0,0,0,0,0
22:41:00.74,->,550,8,10,0,0,0,0,0,0,90
22:41:00.77,->,450,8,0,0,0,0,0,0,B,0
22:41:00.80,->,540,8,2,0,0,4,11,0,1,C8
22:41:00.84,->,540,8,6,0,0,0,0,0,0,0
22:41:00.84,->,550,8,10,0,0,0,0,0,0,D0
22:41:00.87,->,450,8,0,0,0,0,0,0,B,0
22:41:00.90,->,541,8,2,0,0,0,0,0,FF,FF
22:41:00.93,->,540,8,6,0,0,0,0,0,0,0
22:41:00.93,->,550,8,10,0,0,0,0,0,0,50
22:41:00.97,->,450,8,0,0,0,0,0,0,B,0
22:41:01.00,->,540,8,4,0,0,0,0,0,0,0
22:41:01.03,->,550,8,10,0,0,0,0,0,0,90
22:41:01.07,->,450,8,0,0,0,0,0,0,B,0
22:41:01.07,->,550,8,10,0,0,0,0,0,0,B0
22:41:01.10,->,540,8,4,0,0,0,0,0,0,0
22:41:01.13,->,550,8,10,0,0,0,0,0,0,D0
22:41:01.17,->,450,8,0,0,0,0,0,0,B,0
22:41:01.17,->,550,8,10,0,0,0,0,0,0,30
22:41:01.20,->,540,8,4,0,0,0,0,0,0,0
22:41:01.23,->,550,8,10,0,0,0,0,0,0,50
22:41:01.27,->,450,8,0,0,0,0,0,0,B,0
22:41:01.30,->,550,8,10,0,0,0,0,0,0,70
22:41:01.30,->,540,8,6,0,0,0,0,0,0,0
22:41:01.33,->,550,8,10,0,0,0,0,0,0,90
22:41:01.37,->,450,8,0,0,0,0,0,0,B,0
22:41:01.40,->,540,8,2,0,0,4,11,0,1,C8
22:41:01.43,->,540,8,6,0,0,0,0,0,0,0
22:41:01.43,->,550,8,10,0,0,0,0,0,0,D0
22:41:01.47,->,450,8,0,0,0,0,0,0,B,0
22:41:01.50,->,541,8,2,0,0,0,0,0,FF,FF
22:41:01.53,->,540,8,6,0,0,0,0,0,0,0
22:41:01.53,->,550,8,10,0,0,0,0,0,0,50
22:41:01.57,->,450,8,0,0,0,0,0,0,B,0
22:41:01.60,->,540,8,4,0,0,0,0,0,0,0
22:41:01.63,->,540,8,6,0,0,0,0,0,0,0
22:41:01.67,->,550,8,10,0,0,0,0,0,0,90
22:41:01.67,->,450,8,0,0,0,0,0,0,B,0
22:41:01.70,->,540,8,4,0,0,0,0,0,0,0
22:41:01.73,->,550,8,10,0,0,0,0,0,0,D0
22:41:01.77,->,450,8,0,0,0,0,0,0,B,0
22:41:01.77,->,550,8,10,0,0,0,0,0,0,30
22:41:01.80,->,540,8,4,0,0,0,0,0,0,0
22:41:01.83,->,550,8,10,0,0,0,0,0,0,50
22:41:01.87,->,450,8,0,0,0,0,0,0,B,0
22:41:01.90,->,550,8,10,0,0,0,0,0,0,70
22:41:01.90,->,540,8,4,0,0,0,0,0,0,0
