22:49:12.614,->,ID,DLC,,,,DATA,,,,
22:50:00.745,->,550,8,10,0,0,0,0,0,0,90
22:50:00.745,->,450,8,0,0,0,0,0,0,B,0
22:50:00.778,->,540,8,4,0,0,0,0,0,0,0
22:50:00.812,->,540,8,6,0,0,0,0,0,0,0
22:50:00.845,->,550,8,10,0,0,0,0,0,0,D0
22:50:00.845,->,450,8,0,0,0,0,0,0,B,0
22:50:00.878,->,540,8,6,0,0,0,0,0,0,0
22:50:00.912,->,450,8,0,0,0,0,0,0,B,0
22:50:00.946,->,550,8,10,0,0,0,0,0,0,50
22:50:00.946,->,450,8,0,0,0,0,0,0,B,0
22:50:00.981,->,540,8,6,0,0,0,0,0,0,0
22:50:01.016,->,450,8,0,0,0,0,0,0,B,0
22:50:01.047,->,550,8,10,0,0,0,0,0,0,90
22:50:01.080,->,450,8,0,0,0,0,0,0,B,0
22:50:01.080,->,540,8,6,0,0,0,0,0,0,0
22:50:01.112,->,450,8,0,0,0,0,0,0,B,0
22:50:01.145,->,550,8,10,0,0,0,0,0,0,D0
22:50:01.179,->,450,8,0,0,0,0,0,0,B,0
22:50:01.179,->,540,8,6,0,0,0,0,0,0,0
22:50:01.212,->,550,8,10,0,0,0,0,0,0,50
22:50:01.245,->,450,8,0,0,0,0,0,0,B,0
22:50:01.279,->,550,8,10,0,0,0,0,0,0,70
22:50:01.279,->,540,8,6,0,0,0,0,0,0,0
22:50:01.312,->,550,8,10,0,0,0,0,0,0,90
22:50:01.345,->,450,8,0,0,0,0,0,0,B,0
22:50:01.378,->,550,8,10,0,0,0,0,0,0,B0
22:50:01.412,->,541,8,2,0,0,0,0,0,0,E
22:50:01.412,->,550,8,10,0,0,0,0,0,0,D0
22:50:01.445,->,450,8,0,0,0,0,0,0,B,0
22:50:01.479,->,550,8,10,0,0,0,0,0,0,30
22:50:01.512,->,450,8,0,0,0,0,0,0,B,0
22:50:01.512,->,550,8,10,0,0,0,0,0,0,50
22:50:01.547,->,450,8,0,0,0,0,0,0,B,0
22:50:01.578,->,550,8,10,0,0,0,0,0,0,70
22:50:01.611,->,450,8,0,0,0,0,0,0,B,0
22:50:01.645,->,550,8,10,0,0,0,0,0,0,90
22:50:01.645,->,450,8,0,0,0,0,0,0,B,0
22:50:01.678,->,550,8,10,0,0,0,0,0,0,B0
22:50:01.712,->,450,8,0,0,0,0,0,0,B,0
22:50:01.745,->,550,8,10,0,0,0,0,0,0,D0
22:50:01.778,->,450,8,0,0,0,0,0,0,B,0
22:50:01.778,->,550,8,10,0,0,0,0,0,0,30
22:50:01.812,->,450,8,0,0,0,0,0,0,B,0
22:50:01.845,->,550,8,10,0,0,0,0,0,0,50
22:50:01.878,->,450,8,0,0,0,0,0,0,B,0
