22:24:21.95,->,ID,,DLC,,,DATA,,,,,
22:25:55.45,->,550,8,10,0,0,0,0,0,0,90,
22:25:55.49,->,450,8,0,0,0,0,0,0,B,0,
22:25:55.52,->,550,8,10,0,0,0,0,0,0,B0,
22:25:55.55,->,541,8,2,0,0,0,0,0,0,0,
22:25:55.55,->,550,8,10,0,0,0,0,0,0,D0,
22:25:55.59,->,450,8,0,0,0,0,0,0,B,0,
22:25:55.62,->,550,8,10,0,0,0,0,0,0,30,
22:25:55.65,->,540,8,4,0,1A,0,0,0,F,0,
22:25:55.69,->,550,8,10,0,0,0,0,0,0,50,
22:25:55.69,->,450,8,0,0,0,0,0,0,B,0,
22:25:55.72,->,550,8,10,0,0,0,0,0,0,70,
22:25:55.75,->,540,8,4,0,1A,0,0,0,F,0,
22:25:55.79,->,550,8,10,0,0,0,0,0,0,90,
22:25:55.82,->,450,8,0,0,0,0,0,0,B,0,
22:25:55.82,->,550,8,10,0,0,0,0,0,0,B0,
22:25:55.85,->,540,8,6,0,0,0,0,0,0,0,
22:25:55.89,->,550,8,10,0,0,0,0,0,0,D0,
22:25:55.92,->,450,8,0,0,0,0,0,0,B,0,
22:25:55.92,->,541,8,2,0,0,0,0,0,0,0,
22:25:55.95,->,540,8,6,0,0,0,0,0,0,0,
22:25:55.99,->,550,8,10,0,0,0,0,0,0,50,
22:25:56.02,->,450,8,0,0,0,0,0,0,B,0,
22:25:56.05,->,541,8,2,0,0,0,0,0,0,0,
22:25:56.05,->,540,8,6,0,0,0,0,0,0,0,
22:25:56.09,->,550,8,10,0,0,0,0,0,0,90,
22:25:56.12,->,450,8,0,0,0,0,0,0,B,0,
22:25:56.12,->,541,8,2,0,0,0,0,0,0,0,
22:25:56.15,->,540,8,6,0,0,0,0,0,0,0,
22:25:56.19,->,550,8,10,0,0,0,0,0,0,D0,
22:25:56.22,->,450,8,0,0,0,0,0,0,B,0,
22:25:56.25,->,541,8,2,0,0,0,0,0,0,0,
22:25:56.25,->,550,8,10,0,0,0,0,0,0,50,
22:25:56.28,->,450,8,0,0,0,0,0,0,B,0,
22:25:56.32,->,550,8,10,0,0,0,0,0,0,70,
22:25:56.35,->,541,8,2,0,0,0,0,0,0,0,
22:25:56.38,->,550,8,10,0,0,0,0,0,0,90,
22:25:56.38,->,450,8,0,0,0,0,0,0,B,0,
22:25:56.42,->,550,8,10,0,0,0,0,0,0,B0,
22:25:56.45,->,540,8,4,0,1A,0,0,0,F,0,
22:25:56.48,->,550,8,10,0,0,0,0,0,0,D0,
22:25:56.48,->,450,8,0,0,0,0,0,0,B,0,
22:25:56.52,->,550,8,10,0,0,0,0,0,0,30,
22:25:56.55,->,540,8,4,0,1B,0,0,0,10,0,
22:25:56.58,->,550,8,10,0,0,0,0,0,0,50,
22:25:56.62,->,450,8,0,0,0,0,0,0,B,0,
22:25:56.62,->,550,8,10,0,0,0,0,0,0,70,
22:25:56.65,->,540,8,6,0,0,0,0,0,0,0,
22:25:56.68,->,550,8,10,0,0,0,0,0,0,90,
22:25:56.72,->,450,8,0,0,0,0,0,0,B,0,
22:25:56.75,->,541,8,2,0,0,0,0,0,0,0,
22:25:56.75,->,540,8,6,0,0,0,0,0,0,0,
22:25:56.78,->,550,8,10,0,0,0,0,0,0,D0,
22:25:56.82,->,450,8,0,0,0,0,0,0,B,0,
22:25:56.85,->,541,8,2,0,0,0,0,0,0,0,
22:25:56.85,->,450,8,0,0,0,0,0,0,B,0,
22:25:56.88,->,550,8,10,0,0,0,0,0,0,50,
22:25:56.92,->,450,8,0,0,0,0,0,0,B,0,
22:25:56.95,->,541,8,2,0,0,0,0,0,0,0,
22:25:56.95,->,550,8,10,0,0,0,0,0,0,90,
22:25:56.98,->,450,8,0,0,0,0,0,0,B,0,
22:25:57.02,->,550,8,10,0,0,0,0,0,0,B0,
22:25:57.05,->,541,8,2,0,0,0,0,0,0,0,
22:25:57.08,->,550,8,10,0,0,0,0,0,0,D0,
22:25:57.08,->,450,8,0,0,0,0,0,0,B,0,
22:25:57.12,->,550,8,10,0,0,0,0,0,0,30,
22:25:57.15,->,540,8,4,0,1B,0,0,0,11,0,
22:25:57.18,->,550,8,10,0,0,0,0,0,0,50,
22:25:57.21,->,450,8,0,0,0,0,0,0,B,0,
22:25:57.21,->,550,8,10,0,0,0,0,0,0,70,
22:25:57.25,->,540,8,4,0,1B,0,0,0,11,0,
22:25:57.28,->,550,8,10,0,0,0,0,0,0,90,
22:25:57.31,->,450,8,0,0,0,0,0,0,B,0,
22:25:57.35,->,541,8,2,0,0,0,0,0,0,0,
22:25:57.35,->,540,8,6,0,0,0,0,0,0,0,
22:25:57.38,->,550,8,10,0,0,0,0,0,0,D0,
22:25:57.41,->,450,8,0,0,0,0,0,0,B,0,
22:25:57.45,->,541,8,2,0,0,0,0,0,0,0,
22:25:57.45,->,540,8,6,0,0,0,0,0,0,0,
22:25:57.48,->,550,8,10,0,0,0,0,0,0,50,
22:25:57.51,->,450,8,0,0,0,0,0,0,B,0,
22:25:57.55,->,541,8,2,0,0,0,0,0,0,0,
22:25:57.55,->,540,8,6,0,0,0,0,0,0,0,
22:25:57.58,->,550,8,10,0,0,0,0,0,0,90,
22:25:57.61,->,450,8,0,0,0,0,0,0,B,0,
22:25:57.65,->,541,8,2,0,0,0,0,0,0,0,
22:25:57.68,->,550,8,10,0,0,0,0,0,0,D0,
22:25:57.68,->,450,8,0,0,0,0,0,0,B,0,
22:25:57.71,->,550,8,10,0,0,0,0,0,0,30,
22:25:57.75,->,541,8,2,0,0,0,0,0,0,0,
22:25:57.78,->,550,8,10,0,0,0,0,0,0,50,
22:25:57.78,->,450,8,0,0,0,0,0,0,B,0,
22:25:57.81,->,550,8,10,0,0,0,0,0,0,70,
22:25:57.85,->,540,8,4,0,1B,0,0,0,11,0,
22:25:57.88,->,550,8,10,0,0,0,0,0,0,90,
22:25:57.91,->,450,8,0,0,0,0,0,0,B,0,
22:25:57.91,->,550,8,10,0,0,0,0,0,0,B0,
22:25:57.95,->,540,8,4,0,1B,0,0,0,11,0,
22:25:57.98,->,550,8,10,0,0,0,0,0,0,D0,
22:25:58.01,->,450,8,0,0,0,0,0,0,B,0,
22:25:58.04,->,540,8,2,6,E8,1,11,0,1,6F,
22:25:58.04,->,540,8,6,0,0,0,0,0,0,0,
22:25:58.08,->,550,8,10,0,0,0,0,0,0,50,
22:25:58.11,->,450,8,0,0,0,0,0,0,B,0,
22:25:58.14,->,541,8,2,0,0,0,0,0,0,0,
22:25:58.18,->,540,8,6,0,0,0,0,0,0,0,
22:25:58.18,->,550,8,10,0,0,0,0,0,0,90,
22:25:58.21,->,450,8,0,0,0,0,0,0,B,0,
22:25:58.24,->,541,8,2,0,0,0,0,0,0,0,
22:25:58.28,->,550,8,10,0,0,0,0,0,0,D0,
22:25:58.28,->,450,8,0,0,0,0,0,0,B,0,
22:25:58.31,->,550,8,10,0,0,0,0,0,0,30,
22:25:58.34,->,541,8,2,0,0,0,0,0,0,0,
22:25:58.38,->,550,8,10,0,0,0,0,0,0,50,
22:25:58.41,->,450,8,0,0,0,0,0,0,B,0,
22:25:58.41,->,550,8,10,0,0,0,0,0,0,70,
22:25:58.44,->,540,8,4,0,1B,0,0,0,11,0,
22:25:58.48,->,550,8,10,0,0,0,0,0,0,90,
22:25:58.51,->,450,8,0,0,0,0,0,0,B,0,
22:25:58.54,->,550,8,10,0,0,0,0,0,0,B0,
22:25:58.54,->,540,8,4,0,1B,0,0,0,11,0,
22:25:58.58,->,550,8,10,0,0,0,0,0,0,D0,
22:25:58.61,->,450,8,0,0,0,0,0,0,B,0,
22:25:58.64,->,540,8,2,6,A6,1,11,0,1,70,
22:25:58.64,->,540,8,6,0,0,0,0,0,0,0,
22:25:58.68,->,550,8,10,0,0,0,0,0,0,50,
22:25:58.71,->,450,8,0,0,0,0,0,0,B,0,
22:25:58.74,->,540,8,2,6,E8,1,11,0,1,70,
22:25:58.78,->,540,8,6,0,0,0,0,0,0,0,
22:25:58.78,->,550,8,10,0,0,0,0,0,0,90,
22:25:58.81,->,550,8,10,0,0,0,0,0,0,B0,
22:25:58.84,->,540,8,4,0,1B,0,0,0,11,0,
22:25:58.88,->,550,8,10,0,0,0,0,0,0,D0,
22:25:58.91,->,450,8,0,0,0,0,0,0,B,0,
22:25:58.91,->,550,8,10,0,0,0,0,0,0,30,
22:25:58.94,->,540,8,4,0,1B,0,0,0,11,0,
22:25:58.98,->,550,8,10,0,0,0,0,0,0,50,
22:25:59.01,->,450,8,0,0,0,0,0,0,B,0,
22:25:59.04,->,550,8,10,0,0,0,0,0,0,70,
22:25:59.04,->,540,8,6,0,0,0,0,0,0,0,
22:25:59.08,->,550,8,10,0,0,0,0,0,0,90,
22:25:59.11,->,450,8,0,0,0,0,0,0,B,0,
22:25:59.14,->,541,8,2,0,0,0,0,0,0,0,
22:25:59.14,->,540,8,6,0,0,0,0,0,0,0,
22:25:59.18,->,550,8,10,0,0,0,0,0,0,D0,
22:25:59.21,->,450,8,0,0,0,0,0,0,B,0,
22:25:59.24,->,541,8,2,0,0,0,0,0,0,0,
22:25:59.27,->,540,8,6,0,0,0,0,0,0,0,
22:25:59.27,->,550,8,10,0,0,0,0,0,0,50,
22:25:59.31,->,450,8,0,0,0,0,0,0,B,0,
22:25:59.34,->,541,8,2,0,0,0,0,0,0,0,
22:25:59.37,->,450,8,0,0,0,0,0,0,B,0,
22:25:59.37,->,550,8,10,0,0,0,0,0,0,90,
22:25:59.41,->,450,8,0,0,0,0,0,0,B,0,
22:25:59.44,->,541,8,2,0,0,0,0,0,0,0,
22:25:59.47,->,550,8,10,0,0,0,0,0,0,D0,
22:25:59.47,->,450,8,0,0,0,0,0,0,B,0,
22:25:59.51,->,550,8,10,0,0,0,0,0,0,30,
22:25:59.54,->,541,8,2,0,0,0,0,0,0,0,
22:25:59.57,->,550,8,10,0,0,0,0,0,0,50,
22:25:59.61,->,450,8,0,0,0,0,0,0,B,0,
22:25:59.61,->,550,8,10,0,0,0,0,0,0,70,
22:25:59.64,->,540,8,4,0,1D,0,0,0,11,0,
22:25:59.67,->,550,8,10,0,0,0,0,0,0,90,
22:25:59.71,->,450,8,0,0,0,0,0,0,B,0,
22:25:59.74,->,550,8,10,0,0,0,0,0,0,B0,
22:25:59.74,->,540,8,4,0,1D,0,0,0,11,0,
22:25:59.77,->,550,8,10,0,0,0,0,0,0,D0,
22:25:59.81,->,450,8,0,0,0,0,0,0,B,0,
22:25:59.84,->,541,8,2,0,0,0,0,0,0,0,
22:25:59.87,->,540,8,6,0,0,0,0,0,0,0,
22:25:59.87,->,550,8,10,0,0,0,0,0,0,50,
22:25:59.91,->,450,8,0,0,0,0,0,0,B,0,
22:25:59.94,->,541,8,2,0,0,0,0,0,0,0,
22:25:59.97,->,540,8,6,0,0,0,0,0,0,0,
22:25:59.97,->,550,8,10,0,0,0,0,0,0,90,
22:26:00.01,->,450,8,0,0,0,0,0,0,B,0,
22:26:00.04,->,541,8,2,0,0,0,0,0,0,0,
22:26:00.07,->,540,8,6,0,0,0,0,0,0,0,
22:26:00.07,->,550,8,10,0,0,0,0,0,0,D0,
22:26:00.11,->,450,8,0,0,0,0,0,0,B,0,
22:26:00.14,->,541,8,2,0,0,0,0,0,0,0,
22:26:00.17,->,550,8,10,0,0,0,0,0,0,50,
22:26:00.21,->,450,8,0,0,0,0,0,0,B,0,
22:26:00.21,->,550,8,10,0,0,0,0,0,0,70,
22:26:00.24,->,541,8,2,0,0,0,0,0,0,0,
22:26:00.27,->,550,8,10,0,0,0,0,0,0,90,
22:26:00.30,->,450,8,0,0,0,0,0,0,B,0,
22:26:00.30,->,550,8,10,0,0,0,0,0,0,B0,
22:26:00.34,->,540,8,4,0,1D,0,0,0,10,0,
22:26:00.37,->,550,8,10,0,0,0,0,0,0,D0,
22:26:00.40,->,450,8,0,0,0,0,0,0,B,0,
22:26:00.44,->,550,8,10,0,0,0,0,0,0,30,
22:26:00.44,->,541,8,2,0,0,0,0,0,0,0,
22:26:00.47,->,550,8,10,0,0,0,0,0,0,50,
22:26:00.50,->,450,8,0,0,0,0,0,0,B,0,
22:26:00.54,->,550,8,10,0,0,0,0,0,0,70,
22:26:00.57,->,540,8,6,0,0,0,0,0,0,0,
22:26:00.57,->,550,8,10,0,0,0,0,0,0,90,
22:26:00.60,->,450,8,0,0,0,0,0,0,B,0,
22:26:00.64,->,540,8,2,6,F2,1,11,0,1,72,
22:26:00.67,->,540,8,6,0,0,0,0,0,0,0,
22:26:00.67,->,550,8,10,0,0,0,0,0,0,D0,
22:26:00.70,->,450,8,0,0,0,0,0,0,B,0,
22:26:00.74,->,541,8,2,0,0,0,0,0,0,0,
22:26:00.77,->,550,8,10,0,0,0,0,0,0,50,
22:26:00.80,->,450,8,0,0,0,0,0,0,B,0,
22:26:00.80,->,550,8,10,0,0,0,0,0,0,70,
22:26:00.84,->,540,8,2,6,68,1,11,0,1,72,
22:26:00.87,->,550,8,10,0,0,0,0,0,0,90,
22:26:00.90,->,450,8,0,0,0,0,0,0,B,0,
22:26:00.94,->,550,8,10,0,0,0,0,0,0,B0,
22:26:00.94,->,541,8,2,0,0,0,0,0,0,0,
22:26:00.97,->,550,8,10,0,0,0,0,0,0,D0,
22:26:01.00,->,450,8,0,0,0,0,0,0,B,0,
22:26:01.04,->,550,8,10,0,0,0,0,0,0,30,
22:26:01.07,->,541,8,2,0,0,0,0,0,0,0,
22:26:01.07,->,550,8,10,0,0,0,0,0,0,50,
22:26:01.10,->,450,8,0,0,0,0,0,0,B,0,
22:26:01.14,->,550,8,10,0,0,0,0,0,0,70,
22:26:01.17,->,540,8,6,0,0,0,0,0,0,0,
22:26:01.17,->,550,8,10,0,0,0,0,0,0,90,
22:26:01.20,->,450,8,0,0,0,0,0,0,B,0,
22:26:01.24,->,540,8,2,6,CD,1,11,0,1,73,
22:26:01.27,->,540,8,6,0,0,0,0,0,0,0,
22:26:01.30,->,550,8,10,0,0,0,0,0,0,D0,
22:26:01.30,->,550,8,10,0,0,0,0,0,0,30,
22:26:01.34,->,540,8,2,7,16,1,11,0,1,73,
22:26:01.37,->,550,8,10,0,0,0,0,0,0,50,
22:26:01.40,->,450,8,0,0,0,0,0,0,B,0,
22:26:01.43,->,550,8,10,0,0,0,0,0,0,70,
22:26:01.43,->,540,8,4,0,1B,0,0,0,11,0,
22:26:01.47,->,550,8,10,0,0,0,0,0,0,90,
22:26:01.50,->,450,8,0,0,0,0,0,0,B,0,
22:26:01.53,->,550,8,10,0,0,0,0,0,0,B0,
22:26:01.57,->,540,8,6,0,0,0,0,0,0,0,
22:26:01.57,->,550,8,10,0,0,0,0,0,0,D0,
22:26:01.60,->,450,8,0,0,0,0,0,0,B,0,
22:26:01.63,->,540,8,2,6,C2,1,11,0,1,73,
22:26:01.67,->,540,8,6,0,0,0,0,0,0,0,
22:26:01.70,->,550,8,10,0,0,0,0,0,0,50,
22:26:01.70,->,450,8,0,0,0,0,0,0,B,0,
22:26:01.73,->,540,8,2,6,72,1,11,0,1,73,
22:26:01.77,->,450,8,0,0,0,0,0,0,B,0,
22:26:01.80,->,550,8,10,0,0,0,0,0,0,90,
22:26:01.80,->,550,8,10,0,0,0,0,0,0,B0,
22:26:01.83,->,541,8,2,0,0,0,0,0,0,0,
22:26:01.87,->,550,8,10,0,0,0,0,0,0,D0,
22:26:01.90,->,450,8,0,0,0,0,0,0,B,0,
22:26:01.93,->,550,8,10,0,0,0,0,0,0,30,
22:26:01.93,->,541,8,2,0,0,0,0,0,0,0,
22:26:01.97,->,550,8,10,0,0,0,0,0,0,50,
22:26:02.00,->,450,8,0,0,0,0,0,0,B,0,
22:26:02.03,->,550,8,10,0,0,0,0,0,0,70,
22:26:02.07,->,541,8,2,0,0,0,0,0,0,0,
22:26:02.07,->,550,8,10,0,0,0,0,0,0,90,
22:26:02.10,->,450,8,0,0,0,0,0,0,B,0,
22:26:02.13,->,550,8,10,0,0,0,0,0,0,B0,
22:26:02.17,->,540,8,6,0,0,0,0,0,0,0,
22:26:02.17,->,550,8,10,0,0,0,0,0,0,D0,
22:26:02.20,->,450,8,0,0,0,0,0,0,B,0,
22:26:02.23,->,540,8,2,7,28,1,11,0,1,74,
22:26:02.26,->,540,8,6,0,0,0,0,0,0,0,
22:26:02.30,->,550,8,10,0,0,0,0,0,0,50,
22:26:02.30,->,450,8,0,0,0,0,0,0,B,0,
22:26:02.33,->,540,8,2,7,2E,1,11,0,1,74,
22:26:02.36,->,550,8,10,0,0,0,0,0,0,90,
22:26:02.40,->,450,8,0,0,0,0,0,0,B,0,
22:26:02.43,->,550,8,10,0,0,0,0,0,0,B0,
22:26:02.43,->,541,8,2,0,0,0,0,0,0,0,
22:26:02.46,->,550,8,10,0,0,0,0,0,0,D0,
22:26:02.50,->,450,8,0,0,0,0,0,0,B,0,
22:26:02.53,->,550,8,10,0,0,0,0,0,0,30,
22:26:02.56,->,541,8,2,0,0,0,0,0,0,0,
22:26:02.56,->,550,8,10,0,0,0,0,0,0,50,
22:26:02.60,->,450,8,0,0,0,0,0,0,B,0,
22:26:02.63,->,550,8,10,0,0,0,0,0,0,70,
22:26:02.66,->,541,8,2,0,0,0,0,0,0,0,
22:26:02.66,->,550,8,10,0,0,0,0,0,0,90,
22:26:02.70,->,450,8,0,0,0,0,0,0,B,0,
22:26:02.73,->,550,8,10,0,0,0,0,0,0,B0,
22:26:02.76,->,540,8,6,0,0,0,0,0,0,0,
22:26:02.80,->,550,8,10,0,0,0,0,0,0,D0,
22:26:02.80,->,450,8,0,0,0,0,0,0,B,0,
22:26:02.83,->,540,8,2,6,9C,1,11,0,1,74,
22:26:02.86,->,540,8,6,0,0,0,0,0,0,0,
22:26:02.90,->,550,8,10,0,0,0,0,0,0,50,
22:26:02.93,->,550,8,10,0,0,0,0,0,0,70,
22:26:02.93,->,540,8,2,6,F4,1,11,0,1,74,
22:26:02.96,->,550,8,10,0,0,0,0,0,0,90,
22:26:03.00,->,450,8,0,0,0,0,0,0,B,0,
22:26:03.03,->,550,8,10,0,0,0,0,0,0,B0,
22:26:03.06,->,541,8,2,0,0,0,0,0,0,0,
22:26:03.06,->,550,8,10,0,0,0,0,0,0,D0,
22:26:03.10,->,450,8,0,0,0,0,0,0,B,0,
22:26:03.13,->,550,8,10,0,0,0,0,0,0,30,
22:26:03.16,->,541,8,2,0,0,0,0,0,0,0,
22:26:03.19,->,550,8,10,0,0,0,0,0,0,50,
22:26:03.19,->,450,8,0,0,0,0,0,0,B,0,
22:26:03.23,->,550,8,10,0,0,0,0,0,0,70,
22:26:03.26,->,540,8,6,0,0,0,0,0,0,0,
22:26:03.29,->,550,8,10,0,0,0,0,0,0,90,
22:26:03.29,->,450,8,0,0,0,0,0,0,B,0,
22:26:03.33,->,540,8,2,6,40,1,11,0,1,75,
22:26:03.36,->,540,8,6,0,0,0,0,0,0,0,
22:26:03.39,->,550,8,10,0,0,0,0,0,0,D0,
22:26:03.43,->,450,8,0,0,0,0,0,0,B,0,
22:26:03.43,->,540,8,2,7,D,1,11,0,1,75,
22:26:03.46,->,550,8,10,0,0,0,0,0,0,50,
22:26:03.49,->,450,8,0,0,0,0,0,0,B,0,
22:26:03.53,->,550,8,10,0,0,0,0,0,0,70,
22:26:03.53,->,541,8,2,0,0,0,0,0,0,0,
22:26:03.56,->,550,8,10,0,0,0,0,0,0,90,
22:26:03.59,->,450,8,0,0,0,0,0,0,B,0,
22:26:03.63,->,550,8,10,0,0,0,0,0,0,B0,
22:26:03.66,->,540,8,4,0,1B,0,0,0,12,0,
22:26:03.66,->,550,8,10,0,0,0,0,0,0,D0,
22:26:03.69,->,450,8,0,0,0,0,0,0,B,0,
22:26:03.73,->,550,8,10,0,0,0,0,0,0,30,
22:26:03.76,->,540,8,6,0,0,0,0,0,0,0,
22:26:03.79,->,550,8,10,0,0,0,0,0,0,50,
22:26:03.79,->,450,8,0,0,0,0,0,0,B,0,
22:26:03.83,->,550,8,10,0,0,0,0,0,0,70,
22:26:03.86,->,540,8,6,0,0,0,0,0,0,0,
22:26:03.89,->,550,8,10,0,0,0,0,0,0,90,
22:26:03.93,->,450,8,0,0,0,0,0,0,B,0,
22:26:03.93,->,540,8,2,6,AE,1,11,0,1,75,
22:26:03.96,->,540,8,6,0,0,0,0,0,0,0,
22:26:03.99,->,550,8,10,0,0,0,0,0,0,D0,
22:26:04.02,->,550,8,10,0,0,0,0,0,0,30,
22:26:04.06,->,540,8,2,6,76,1,11,0,1,76,
22:26:04.06,->,550,8,10,0,0,0,0,0,0,50,
22:26:04.09,->,450,8,0,0,0,0,0,0,B,0,
22:26:04.12,->,550,8,10,0,0,0,0,0,0,70,
22:26:04.16,->,540,8,4,0,1B,0,0,0,12,0,
22:26:04.19,->,550,8,10,0,0,0,0,0,0,90,
22:26:04.19,->,450,8,0,0,0,0,0,0,B,0,
22:26:04.22,->,550,8,10,0,0,0,0,0,0,B0,
22:26:04.26,->,540,8,6,0,0,0,0,0,0,0,
22:26:04.29,->,550,8,10,0,0,0,0,0,0,D0,
22:26:04.32,->,450,8,0,0,0,0,0,0,B,0,
22:26:04.32,->,540,8,2,6,F9,1,11,0,1,76,
22:26:04.36,->,540,8,6,0,0,0,0,0,0,0,
22:26:04.39,->,550,8,10,0,0,0,0,0,0,50,
22:26:04.42,->,450,8,0,0,0,0,0,0,B,0,
22:26:04.42,->,540,8,2,6,D8,1,11,0,1,76,
22:26:04.46,->,550,8,10,0,0,0,0,0,0,90,
22:26:04.49,->,450,8,0,0,0,0,0,0,B,0,
22:26:04.52,->,550,8,10,0,0,0,0,0,0,B0,
22:26:04.56,->,540,8,4,0,1C,0,0,0,12,0,
22:26:04.56,->,550,8,10,0,0,0,0,0,0,D0,
22:26:04.59,->,450,8,0,0,0,0,0,0,B,0,
22:26:04.62,->,550,8,10,0,0,0,0,0,0,30,
22:26:04.66,->,540,8,4,0,1C,0,0,0,12,0,
22:26:04.69,->,550,8,10,0,0,0,0,0,0,50,
22:26:04.72,->,450,8,0,0,0,0,0,0,B,0,
22:26:04.72,->,550,8,10,0,0,0,0,0,0,70,
22:26:04.76,->,540,8,6,0,0,0,0,0,0,0,
22:26:04.79,->,550,8,10,0,0,0,0,0,0,90,
22:26:04.82,->,450,8,0,0,0,0,0,0,B,0,
22:26:04.82,->,540,8,2,7,4A,1,11,0,1,76,
22:26:04.86,->,540,8,6,0,0,0,0,0,0,0,
22:26:04.89,->,550,8,10,0,0,0,0,0,0,D0,
22:26:04.92,->,550,8,10,0,0,0,0,0,0,30,
22:26:04.95,->,540,8,2,6,C0,1,11,0,1,76,
22:26:04.95,->,550,8,10,0,0,0,0,0,0,50,
22:26:04.99,->,450,8,0,0,0,0,0,0,B,0,
22:26:05.02,->,550,8,10,0,0,0,0,0,0,70,
22:26:05.05,->,540,8,4,0,1C,0,0,0,12,0,
22:26:05.09,->,550,8,10,0,0,0,0,0,0,90,
22:26:05.09,->,450,8,0,0,0,0,0,0,B,0,
22:26:05.12,->,550,8,10,0,0,0,0,0,0,B0,
22:26:05.15,->,540,8,6,0,0,0,0,0,0,0,
22:26:05.19,->,550,8,10,0,0,0,0,0,0,D0,
22:26:05.22,->,450,8,0,0,0,0,0,0,B,0,
22:26:05.22,->,540,8,2,6,ED,1,11,0,1,77,
22:26:05.25,->,540,8,6,0,0,0,0,0,0,0,
22:26:05.29,->,550,8,10,0,0,0,0,0,0,50,
22:26:05.32,->,450,8,0,0,0,0,0,0,B,0,
22:26:05.35,->,540,8,2,7,AB,1,11,0,1,77,
22:26:05.35,->,550,8,10,0,0,0,0,0,0,90,
22:26:05.39,->,450,8,0,0,0,0,0,0,B,0,
22:26:05.42,->,550,8,10,0,0,0,0,0,0,B0,
22:26:05.45,->,540,8,4,0,1C,0,0,0,12,0,
22:26:05.49,->,550,8,10,0,0,0,0,0,0,D0,
22:26:05.49,->,450,8,0,0,0,0,0,0,B,0,
22:26:05.52,->,550,8,10,0,0,0,0,0,0,30,
22:26:05.55,->,540,8,4,0,1D,0,0,0,12,0,
22:26:05.59,->,550,8,10,0,0,0,0,0,0,50,
22:26:05.62,->,450,8,0,0,0,0,0,0,B,0,
22:26:05.62,->,550,8,10,0,0,0,0,0,0,70,
22:26:05.65,->,540,8,6,0,0,0,0,0,0,0,
22:26:05.69,->,550,8,10,0,0,0,0,0,0,90,
22:26:05.72,->,450,8,0,0,0,0,0,0,B,0,
22:26:05.72,->,540,8,2,7,36,1,11,0,1,77,
22:26:05.75,->,540,8,6,0,0,0,0,0,0,0,
22:26:05.79,->,550,8,10,0,0,0,0,0,0,D0,
22:26:05.82,->,450,8,0,0,0,0,0,0,B,0,
22:26:05.85,->,540,8,2,7,99,1,11,0,1,77,
22:26:05.85,->,550,8,10,0,0,0,0,0,0,50,
22:26:05.89,->,450,8,0,0,0,0,0,0,B,0,
22:26:05.92,->,550,8,10,0,0,0,0,0,0,70,
22:26:05.95,->,540,8,4,0,1D,0,0,0,11,0,
22:26:05.98,->,550,8,10,0,0,0,0,0,0,90,
22:26:05.98,->,450,8,0,0,0,0,0,0,B,0,
22:26:06.02,->,550,8,10,0,0,0,0,0,0,B0,
22:26:06.05,->,540,8,4,0,1D,0,0,0,12,0,
22:26:06.08,->,550,8,10,0,0,0,0,0,0,D0,
22:26:06.12,->,450,8,0,0,0,0,0,0,B,0,
22:26:06.12,->,550,8,10,0,0,0,0,0,0,30,
22:26:06.15,->,540,8,6,0,0,0,0,0,0,0,
22:26:06.18,->,550,8,10,0,0,0,0,0,0,50,
22:26:06.22,->,450,8,0,0,0,0,0,0,B,0,
22:26:06.22,->,540,8,2,7,1D,1,11,0,1,78,
22:26:06.25,->,540,8,6,0,0,0,0,0,0,0,
22:26:06.28,->,550,8,10,0,0,0,0,0,0,90,
22:26:06.32,->,550,8,10,0,0,0,0,0,0,B0,
22:26:06.35,->,540,8,2,7,8F,1,11,0,1,78,
22:26:06.38,->,550,8,10,0,0,0,0,0,0,D0,
22:26:06.38,->,450,8,0,0,0,0,0,0,B,0,
22:26:06.42,->,550,8,10,0,0,0,0,0,0,30,
22:26:06.45,->,540,8,4,0,1D,0,0,0,12,0,
22:26:06.48,->,550,8,10,0,0,0,0,0,0,50,
22:26:06.52,->,450,8,0,0,0,0,0,0,B,0,
22:26:06.52,->,550,8,10,0,0,0,0,0,0,70,
22:26:06.55,->,540,8,6,0,0,0,0,0,0,0,
22:26:06.58,->,550,8,10,0,0,0,0,0,0,90,
22:26:06.62,->,450,8,0,0,0,0,0,0,B,0,
22:26:06.62,->,540,8,2,7,6E,1,11,0,1,78,
22:26:06.65,->,540,8,6,0,0,0,0,0,0,0,
22:26:06.68,->,550,8,10,0,0,0,0,0,0,D0,
22:26:06.72,->,450,8,0,0,0,0,0,0,B,0,
22:26:06.75,->,540,8,2,7,81,1,11,0,1,78,
22:26:06.78,->,550,8,10,0,0,0,0,0,0,50,
22:26:06.78,->,450,8,0,0,0,0,0,0,B,0,
22:26:06.82,->,550,8,10,0,0,0,0,0,0,70,
22:26:06.85,->,540,8,4,0,1F,0,0,0,11,0,
22:26:06.88,->,550,8,10,0,0,0,0,0,0,90,
22:26:06.88,->,450,8,0,0,0,0,0,0,B,0,
22:26:06.91,->,550,8,10,0,0,0,0,0,0,B0,
22:26:06.95,->,540,8,4,0,1F,0,0,0,12,0,
22:26:06.98,->,550,8,10,0,0,0,0,0,0,D0,
22:26:07.01,->,450,8,0,0,0,0,0,0,B,0,
22:26:07.01,->,550,8,10,0,0,0,0,0,0,30,
22:26:07.05,->,540,8,6,0,0,0,0,0,0,0,
22:26:07.08,->,550,8,10,0,0,0,0,0,0,50,
22:26:07.11,->,450,8,0,0,0,0,0,0,B,0,
22:26:07.15,->,540,8,2,8,2C,1,11,0,1,78,
